Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","1994","1994","3050","FAO TIER 1","kt","12.9844","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kt","231.9245","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kt","13.3298","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","1996","1996","3050","FAO TIER 1","kt","218.4137","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","1996","1996","3050","FAO TIER 1","kt","11.1149","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","1997","1997","3050","FAO TIER 1","kt","222.8665","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","1997","1997","3050","FAO TIER 1","kt","11.3731","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","1998","1998","3050","FAO TIER 1","kt","225.1493","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","1998","1998","3050","FAO TIER 1","kt","11.5091","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","1999","1999","3050","FAO TIER 1","kt","228.3725","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","1999","1999","3050","FAO TIER 1","kt","11.8295","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2000","2000","3050","FAO TIER 1","kt","235.3504","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2000","2000","3050","FAO TIER 1","kt","12.1541","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kt","243.6933","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kt","12.5601","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2002","2002","3050","FAO TIER 1","kt","251.8604","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2002","2002","3050","FAO TIER 1","kt","12.4604","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2003","2003","3050","FAO TIER 1","kt","263.4064","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2003","2003","3050","FAO TIER 1","kt","12.6899","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2004","2004","3050","FAO TIER 1","kt","273.6971","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2004","2004","3050","FAO TIER 1","kt","13.0312","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kt","278.6521","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kt","13.4663","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2006","2006","3050","FAO TIER 1","kt","278.7484","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2006","2006","3050","FAO TIER 1","kt","13.8321","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2007","2007","3050","FAO TIER 1","kt","275.2651","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2007","2007","3050","FAO TIER 1","kt","14.2343","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2008","2008","3050","FAO TIER 1","kt","280.0424","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2008","2008","3050","FAO TIER 1","kt","14.6422","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2009","2009","3050","FAO TIER 1","kt","284.6842","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2009","2009","3050","FAO TIER 1","kt","15.1115","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","290.0894","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kt","15.3984","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","294.3875","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kt","15.5678","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","291.3703","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kt","15.4091","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","289.8774","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kt","14.8323","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","293.4206","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kt","15.2877","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","298.7022","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kt","15.7072","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","302.43","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kt","15.7444","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","302.1388","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kt","15.9998","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kt","301.9356","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kt","15.921","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kt","302.7572","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kt","15.7195","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2020","2020","3050","FAO TIER 1","kt","307.0517","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2020","2020","3050","FAO TIER 1","kt","15.9242","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","315.8352","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2021","2021","3050","FAO TIER 1","kt","16.3954","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","328.9328","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","17.0327","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1961","1961","3050","FAO TIER 1","kt","92.1828","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1962","1962","3050","FAO TIER 1","kt","94.9326","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1963","1963","3050","FAO TIER 1","kt","98.1999","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1964","1964","3050","FAO TIER 1","kt","101.6753","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1965","1965","3050","FAO TIER 1","kt","105.0836","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1966","1966","3050","FAO TIER 1","kt","108.2453","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1967","1967","3050","FAO TIER 1","kt","111.5517","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1968","1968","3050","FAO TIER 1","kt","115.4353","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1969","1969","3050","FAO TIER 1","kt","119.316","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1970","1970","3050","FAO TIER 1","kt","122.9125","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1971","1971","3050","FAO TIER 1","kt","127.4974","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1972","1972","3050","FAO TIER 1","kt","134.5201","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1973","1973","3050","FAO TIER 1","kt","138.9544","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1974","1974","3050","FAO TIER 1","kt","146.3377","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1975","1975","3050","FAO TIER 1","kt","149.4778","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1976","1976","3050","FAO TIER 1","kt","162.9663","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1977","1977","3050","FAO TIER 1","kt","170.4514","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1978","1978","3050","FAO TIER 1","kt","169.9383","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1979","1979","3050","FAO TIER 1","kt","173.6889","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1980","1980","3050","FAO TIER 1","kt","188.219","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1981","1981","3050","FAO TIER 1","kt","193.2214","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1982","1982","3050","FAO TIER 1","kt","196.1218","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1983","1983","3050","FAO TIER 1","kt","197.0779","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1984","1984","3050","FAO TIER 1","kt","202.9223","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1985","1985","3050","FAO TIER 1","kt","204.4294","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1986","1986","3050","FAO TIER 1","kt","210.8279","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1987","1987","3050","FAO TIER 1","kt","216.586","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1988","1988","3050","FAO TIER 1","kt","222.7726","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1989","1989","3050","FAO TIER 1","kt","229.8825","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1990","1990","3050","FAO TIER 1","kt","234.5274","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1991","1991","3050","FAO TIER 1","kt","242.3037","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1992","1992","3050","FAO TIER 1","kt","245.4718","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1993","1993","3050","FAO TIER 1","kt","246.2256","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1994","1994","3050","FAO TIER 1","kt","251.47","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1995","1995","3050","FAO TIER 1","kt","256.1369","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1996","1996","3050","FAO TIER 1","kt","249.7767","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1997","1997","3050","FAO TIER 1","kt","254.4857","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1998","1998","3050","FAO TIER 1","kt","257.1119","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","1999","1999","3050","FAO TIER 1","kt","259.7978","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2000","2000","3050","FAO TIER 1","kt","268.1449","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2001","2001","3050","FAO TIER 1","kt","278.1085","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2002","2002","3050","FAO TIER 1","kt","291.0723","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2003","2003","3050","FAO TIER 1","kt","306.8499","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2004","2004","3050","FAO TIER 1","kt","320.3679","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2005","2005","3050","FAO TIER 1","kt","324.7467","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2006","2006","3050","FAO TIER 1","kt","322.8758","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2007","2007","3050","FAO TIER 1","kt","313.7327","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2008","2008","3050","FAO TIER 1","kt","317.8023","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2009","2009","3050","FAO TIER 1","kt","321.9589","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2010","2010","3050","FAO TIER 1","kt","328.3355","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2011","2011","3050","FAO TIER 1","kt","333.5033","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2012","2012","3050","FAO TIER 1","kt","330.7783","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2013","2013","3050","FAO TIER 1","kt","331.6361","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2014","2014","3050","FAO TIER 1","kt","333.1454","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2015","2015","3050","FAO TIER 1","kt","339.1914","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2016","2016","3050","FAO TIER 1","kt","344.7957","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kt","341.8309","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","340.8265","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","343.2713","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","348.3907","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","358.7632","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","374.4785","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1961","1961","3050","FAO TIER 1","kt","14.9591","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1962","1962","3050","FAO TIER 1","kt","15.2838","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1963","1963","3050","FAO TIER 1","kt","15.7469","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1964","1964","3050","FAO TIER 1","kt","16.0524","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1965","1965","3050","FAO TIER 1","kt","16.635","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1966","1966","3050","FAO TIER 1","kt","17.382","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1967","1967","3050","FAO TIER 1","kt","17.5944","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1968","1968","3050","FAO TIER 1","kt","17.8571","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1969","1969","3050","FAO TIER 1","kt","18.3505","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1970","1970","3050","FAO TIER 1","kt","18.8025","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1971","1971","3050","FAO TIER 1","kt","19.3973","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1972","1972","3050","FAO TIER 1","kt","19.9075","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1973","1973","3050","FAO TIER 1","kt","20.1216","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1974","1974","3050","FAO TIER 1","kt","21.4148","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1975","1975","3050","FAO TIER 1","kt","23.0986","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1976","1976","3050","FAO TIER 1","kt","23.7451","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1977","1977","3050","FAO TIER 1","kt","24.5319","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1978","1978","3050","FAO TIER 1","kt","24.391","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1979","1979","3050","FAO TIER 1","kt","25.8578","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1980","1980","3050","FAO TIER 1","kt","26.9015","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1981","1981","3050","FAO TIER 1","kt","26.4336","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1982","1982","3050","FAO TIER 1","kt","26.7137","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1983","1983","3050","FAO TIER 1","kt","26.0713","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1984","1984","3050","FAO TIER 1","kt","26.7966","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1985","1985","3050","FAO TIER 1","kt","27.044","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1986","1986","3050","FAO TIER 1","kt","27.7931","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1987","1987","3050","FAO TIER 1","kt","28.07","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1988","1988","3050","FAO TIER 1","kt","28.1757","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1989","1989","3050","FAO TIER 1","kt","29.0959","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1990","1990","3050","FAO TIER 1","kt","29.7098","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1991","1991","3050","FAO TIER 1","kt","30.9443","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1992","1992","3050","FAO TIER 1","kt","31.6387","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1993","1993","3050","FAO TIER 1","kt","31.2836","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1994","1994","3050","FAO TIER 1","kt","31.8124","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kt","32.6521","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1996","1996","3050","FAO TIER 1","kt","27.1247","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1997","1997","3050","FAO TIER 1","kt","28.1065","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1998","1998","3050","FAO TIER 1","kt","28.4519","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","1999","1999","3050","FAO TIER 1","kt","29.0299","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2000","2000","3050","FAO TIER 1","kt","29.8929","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kt","30.727","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2002","2002","3050","FAO TIER 1","kt","31.2537","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2003","2003","3050","FAO TIER 1","kt","31.8684","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2004","2004","3050","FAO TIER 1","kt","32.9153","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kt","34.037","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2006","2006","3050","FAO TIER 1","kt","34.7286","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2007","2007","3050","FAO TIER 1","kt","35.6069","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2008","2008","3050","FAO TIER 1","kt","36.6189","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2009","2009","3050","FAO TIER 1","kt","37.8635","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2010","2010","3050","FAO TIER 1","kt","38.5283","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kt","39.0208","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2012","2012","3050","FAO TIER 1","kt","38.5651","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2013","2013","3050","FAO TIER 1","kt","38.0048","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2014","2014","3050","FAO TIER 1","kt","38.771","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kt","37.9324","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2016","2016","3050","FAO TIER 1","kt","36.9983","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2017","2017","3050","FAO TIER 1","kt","35.4851","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7230","Emissions (N2O)","5062","Manure applied to Soils","2018","2018","3050","FAO TIER 1","kt","35.0396","E","Estimated value",""
