Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","kt","0.0026","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","kt","0.0053","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","kt","0.021","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","kt","0.0019","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","kt","0.0105","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","kt","0.001","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","kt","0.0039","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","kt","0.0004","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","kt","0.0263","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","kt","0.0024","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","kt","0.0526","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","kt","0.0048","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","kt","0.0092","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6791","Closed shrubland","2022","2022","3050","FAO TIER 1","kt","0.021","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6791","Closed shrubland","2022","2022","3050","FAO TIER 1","kt","0.0019","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1990","1990","3050","FAO TIER 1","kt","7.4815","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1990","1990","3050","FAO TIER 1","kt","0.6831","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1991","1991","3050","FAO TIER 1","kt","7.4815","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1991","1991","3050","FAO TIER 1","kt","0.6831","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1992","1992","3050","FAO TIER 1","kt","7.4815","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1992","1992","3050","FAO TIER 1","kt","0.6831","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1993","1993","3050","FAO TIER 1","kt","7.4815","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1993","1993","3050","FAO TIER 1","kt","0.6831","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1994","1994","3050","FAO TIER 1","kt","7.4815","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1994","1994","3050","FAO TIER 1","kt","0.6831","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1995","1995","3050","FAO TIER 1","kt","7.4815","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1995","1995","3050","FAO TIER 1","kt","0.6831","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1996","1996","3050","FAO TIER 1","kt","2.9166","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1996","1996","3050","FAO TIER 1","kt","0.2663","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1997","1997","3050","FAO TIER 1","kt","3.0485","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1997","1997","3050","FAO TIER 1","kt","0.2783","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1998","1998","3050","FAO TIER 1","kt","4.4514","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1998","1998","3050","FAO TIER 1","kt","0.4064","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","1999","1999","3050","FAO TIER 1","kt","3.9938","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","1999","1999","3050","FAO TIER 1","kt","0.3647","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2000","2000","3050","FAO TIER 1","kt","3.6031","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2000","2000","3050","FAO TIER 1","kt","0.329","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2001","2001","3050","FAO TIER 1","kt","4.2335","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2001","2001","3050","FAO TIER 1","kt","0.3865","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2002","2002","3050","FAO TIER 1","kt","8.3166","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2002","2002","3050","FAO TIER 1","kt","0.7593","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2003","2003","3050","FAO TIER 1","kt","7.7833","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2003","2003","3050","FAO TIER 1","kt","0.7106","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2004","2004","3050","FAO TIER 1","kt","11.1478","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2004","2004","3050","FAO TIER 1","kt","1.0178","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2005","2005","3050","FAO TIER 1","kt","14.7835","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2005","2005","3050","FAO TIER 1","kt","1.3498","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2006","2006","3050","FAO TIER 1","kt","11.2547","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2006","2006","3050","FAO TIER 1","kt","1.0276","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2007","2007","3050","FAO TIER 1","kt","10.5175","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2007","2007","3050","FAO TIER 1","kt","0.9603","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2008","2008","3050","FAO TIER 1","kt","8.4464","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2008","2008","3050","FAO TIER 1","kt","0.7712","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2009","2009","3050","FAO TIER 1","kt","6.588","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2009","2009","3050","FAO TIER 1","kt","0.6015","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2010","2010","3050","FAO TIER 1","kt","18.3047","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2010","2010","3050","FAO TIER 1","kt","1.6713","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2011","2011","3050","FAO TIER 1","kt","6.6865","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2011","2011","3050","FAO TIER 1","kt","0.6105","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2012","2012","3050","FAO TIER 1","kt","5.7013","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2012","2012","3050","FAO TIER 1","kt","0.5206","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2013","2013","3050","FAO TIER 1","kt","3.958","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2013","2013","3050","FAO TIER 1","kt","0.3614","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2014","2014","3050","FAO TIER 1","kt","3.1819","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2014","2014","3050","FAO TIER 1","kt","0.2905","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2015","2015","3050","FAO TIER 1","kt","5.9233","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2015","2015","3050","FAO TIER 1","kt","0.5408","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2016","2016","3050","FAO TIER 1","kt","7.9949","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2016","2016","3050","FAO TIER 1","kt","0.73","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2017","2017","3050","FAO TIER 1","kt","6.9806","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2017","2017","3050","FAO TIER 1","kt","0.6374","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2018","2018","3050","FAO TIER 1","kt","4.5402","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2018","2018","3050","FAO TIER 1","kt","0.4145","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2019","2019","3050","FAO TIER 1","kt","7.1386","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2019","2019","3050","FAO TIER 1","kt","0.6518","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2020","2020","3050","FAO TIER 1","kt","11.5644","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2020","2020","3050","FAO TIER 1","kt","1.0559","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2021","2021","3050","FAO TIER 1","kt","9.5258","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2021","2021","3050","FAO TIER 1","kt","0.8697","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6794","Grassland","2022","2022","3050","FAO TIER 1","kt","9.4165","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6794","Grassland","2022","2022","3050","FAO TIER 1","kt","0.8598","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1990","1990","3050","FAO TIER 1","kt","0.5599","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1990","1990","3050","FAO TIER 1","kt","0.0511","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1991","1991","3050","FAO TIER 1","kt","0.5599","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1991","1991","3050","FAO TIER 1","kt","0.0511","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1992","1992","3050","FAO TIER 1","kt","0.5599","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1992","1992","3050","FAO TIER 1","kt","0.0511","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1993","1993","3050","FAO TIER 1","kt","0.5599","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1993","1993","3050","FAO TIER 1","kt","0.0511","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1994","1994","3050","FAO TIER 1","kt","0.5599","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1994","1994","3050","FAO TIER 1","kt","0.0511","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1995","1995","3050","FAO TIER 1","kt","0.5599","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1995","1995","3050","FAO TIER 1","kt","0.0511","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1996","1996","3050","FAO TIER 1","kt","0.2552","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1996","1996","3050","FAO TIER 1","kt","0.0233","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1997","1997","3050","FAO TIER 1","kt","0.4816","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1997","1997","3050","FAO TIER 1","kt","0.044","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1998","1998","3050","FAO TIER 1","kt","1.2072","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1998","1998","3050","FAO TIER 1","kt","0.1102","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","1999","1999","3050","FAO TIER 1","kt","0.9934","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","1999","1999","3050","FAO TIER 1","kt","0.0907","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2000","2000","3050","FAO TIER 1","kt","0.1944","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2000","2000","3050","FAO TIER 1","kt","0.0177","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2001","2001","3050","FAO TIER 1","kt","1.01","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2001","2001","3050","FAO TIER 1","kt","0.0922","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2002","2002","3050","FAO TIER 1","kt","1.1586","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2002","2002","3050","FAO TIER 1","kt","0.1058","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2003","2003","3050","FAO TIER 1","kt","0.5213","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2003","2003","3050","FAO TIER 1","kt","0.0476","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2004","2004","3050","FAO TIER 1","kt","0.7575","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2004","2004","3050","FAO TIER 1","kt","0.0692","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2005","2005","3050","FAO TIER 1","kt","0.9672","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2005","2005","3050","FAO TIER 1","kt","0.0883","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2006","2006","3050","FAO TIER 1","kt","0.6999","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2006","2006","3050","FAO TIER 1","kt","0.0639","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2007","2007","3050","FAO TIER 1","kt","0.287","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2007","2007","3050","FAO TIER 1","kt","0.0262","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2008","2008","3050","FAO TIER 1","kt","0.4791","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2008","2008","3050","FAO TIER 1","kt","0.0437","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2009","2009","3050","FAO TIER 1","kt","0.299","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2009","2009","3050","FAO TIER 1","kt","0.0273","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2010","2010","3050","FAO TIER 1","kt","0.8596","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2010","2010","3050","FAO TIER 1","kt","0.0785","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2011","2011","3050","FAO TIER 1","kt","0.1906","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2011","2011","3050","FAO TIER 1","kt","0.0174","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2012","2012","3050","FAO TIER 1","kt","0.4488","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2012","2012","3050","FAO TIER 1","kt","0.041","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2013","2013","3050","FAO TIER 1","kt","0.2244","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2013","2013","3050","FAO TIER 1","kt","0.0205","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2014","2014","3050","FAO TIER 1","kt","0.0711","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2014","2014","3050","FAO TIER 1","kt","0.0065","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2015","2015","3050","FAO TIER 1","kt","0.5579","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2015","2015","3050","FAO TIER 1","kt","0.0509","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2016","2016","3050","FAO TIER 1","kt","0.7737","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2016","2016","3050","FAO TIER 1","kt","0.0706","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2017","2017","3050","FAO TIER 1","kt","0.584","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2017","2017","3050","FAO TIER 1","kt","0.0533","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2018","2018","3050","FAO TIER 1","kt","0.2385","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2018","2018","3050","FAO TIER 1","kt","0.0218","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2019","2019","3050","FAO TIER 1","kt","0.2511","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2019","2019","3050","FAO TIER 1","kt","0.0229","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2020","2020","3050","FAO TIER 1","kt","0.6592","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2020","2020","3050","FAO TIER 1","kt","0.0602","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2021","2021","3050","FAO TIER 1","kt","0.3011","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2021","2021","3050","FAO TIER 1","kt","0.0275","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6792","Open shrubland","2022","2022","3050","FAO TIER 1","kt","0.6451","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6792","Open shrubland","2022","2022","3050","FAO TIER 1","kt","0.0589","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6760","Savanna","1990","1990","3050","FAO TIER 1","kt","23.833","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6760","Savanna","1990","1990","3050","FAO TIER 1","kt","2.1761","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6760","Savanna","1991","1991","3050","FAO TIER 1","kt","23.833","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6760","Savanna","1991","1991","3050","FAO TIER 1","kt","2.1761","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6760","Savanna","1992","1992","3050","FAO TIER 1","kt","23.833","E","Estimated value",""
"GI","Emissions from Fires","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6760","Savanna","1992","1992","3050","FAO TIER 1","kt","2.1761","E","Estimated value",""
