Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2011","2011","1000 ha","37803.6667","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2011","2011","%","34.9","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2011","2011","USD_PPP/ha","134.95","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2012","2012","1000 ha","37943.4444","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2012","2012","%","35.03","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2012","2012","USD_PPP/ha","149.18","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2013","2013","1000 ha","38084.2222","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2013","2013","%","35.16","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2013","2013","USD_PPP/ha","155.1","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2014","2014","1000 ha","38222","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2014","2014","%","35.28","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2014","2014","USD_PPP/ha","158.88","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2015","2015","1000 ha","38221","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2015","2015","%","35.28","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2015","2015","USD_PPP/ha","168.32","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2016","2016","1000 ha","38083","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2016","2016","%","35.15","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2016","2016","USD_PPP/ha","169.59","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2017","2017","1000 ha","37940","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2017","2017","%","35.02","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2017","2017","USD_PPP/ha","169.28","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2018","2018","1000 ha","38200.549","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2018","2018","%","35.26","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2018","2018","USD_PPP/ha","181.14","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2019","2019","1000 ha","38505.2649","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2019","2019","%","35.54","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2019","2019","USD_PPP/ha","180.35","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2020","2020","1000 ha","38527.1214","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2020","2020","%","35.56","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2020","2020","USD_PPP/ha","179.59","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2021","2021","1000 ha","38655.1642","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2021","2021","%","35.68","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2021","2021","USD_PPP/ha","191.05","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2022","2022","1000 ha","38815.3989","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6610","Agricultural land","2022","2022","%","35.83","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2022","2022","USD_PPP/ha","187.86","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1961","1961","1000 ha","1442","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1961","1961","%","4.8","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1961","1961","%","1.33","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1961","1961","ha/cap","0.381","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1962","1962","1000 ha","1442","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1962","1962","%","4.82","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1962","1962","%","1.33","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1962","1962","ha/cap","0.3732","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1963","1963","1000 ha","1442","A","Official figure",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1963","1963","%","4.84","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1963","1963","%","1.33","A","Official figure",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1963","1963","ha/cap","0.3655","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1964","1964","1000 ha","1478","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1964","1964","%","4.95","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1964","1964","%","1.36","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1964","1964","ha/cap","0.3668","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1965","1965","1000 ha","1515","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1965","1965","%","5.06","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1965","1965","%","1.4","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1965","1965","ha/cap","0.3681","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1966","1966","1000 ha","1551","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1966","1966","%","5.18","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1966","1966","%","1.43","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1966","1966","ha/cap","0.3689","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1967","1967","1000 ha","1588","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1967","1967","%","5.3","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1967","1967","%","1.47","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1967","1967","ha/cap","0.3697","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1968","1968","1000 ha","1624","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1968","1968","%","5.41","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1968","1968","%","1.5","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1968","1968","ha/cap","0.37","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1969","1969","1000 ha","1661","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1969","1969","%","5.49","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1969","1969","%","1.53","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1969","1969","ha/cap","0.3703","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1970","1970","1000 ha","1697","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1970","1970","%","5.6","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1970","1970","%","1.57","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1970","1970","ha/cap","0.3701","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1971","1971","1000 ha","1734","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1971","1971","%","5.64","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1971","1971","%","1.6","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1971","1971","ha/cap","0.3699","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1972","1972","1000 ha","1770","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1972","1972","%","5.66","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1972","1972","%","1.63","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1972","1972","ha/cap","0.3692","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1973","1973","1000 ha","1808","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1973","1973","%","5.77","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1973","1973","%","1.67","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1973","1973","ha/cap","0.3688","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1974","1974","1000 ha","1843","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1974","1974","%","5.79","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1974","1974","%","1.7","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1974","1974","ha/cap","0.3676","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1975","1975","1000 ha","1880","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1975","1975","%","5.81","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1975","1975","%","1.74","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1975","1975","ha/cap","0.3666","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1976","1976","1000 ha","1916","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1976","1976","%","5.91","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1976","1976","%","1.77","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1976","1976","ha/cap","0.3653","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1977","1977","1000 ha","1953","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1977","1977","%","5.93","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1977","1977","%","1.8","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1977","1977","ha/cap","0.3641","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1978","1978","1000 ha","1989","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1978","1978","%","6.03","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1978","1978","%","1.84","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1978","1978","ha/cap","0.3626","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1979","1979","1000 ha","2025","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1979","1979","%","6.04","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1979","1979","%","1.87","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1979","1979","ha/cap","0.3609","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1980","1980","1000 ha","2062","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1980","1980","%","6.14","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1980","1980","%","1.9","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1980","1980","ha/cap","0.3595","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1981","1981","1000 ha","2099","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1981","1981","%","6.16","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1981","1981","%","1.94","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1981","1981","ha/cap","0.358","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1982","1982","1000 ha","2136","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1982","1982","%","6.26","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1982","1982","%","1.97","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1982","1982","ha/cap","0.3565","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1983","1983","1000 ha","2173","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1983","1983","%","6.36","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1983","1983","%","2.01","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1983","1983","ha/cap","0.355","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1984","1984","1000 ha","2217","A","Official figure",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1984","1984","%","6.39","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1984","1984","%","2.05","A","Official figure",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1984","1984","ha/cap","0.3546","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1985","1985","1000 ha","2187","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1985","1985","%","6.3","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1985","1985","%","2.02","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1985","1985","ha/cap","0.3425","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1986","1986","1000 ha","2203","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1986","1986","%","6.26","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1986","1986","%","2.03","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1986","1986","ha/cap","0.3378","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1987","1987","1000 ha","2227","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1987","1987","%","6.32","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1987","1987","%","2.06","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1987","1987","ha/cap","0.3343","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1988","1988","1000 ha","2250","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1988","1988","%","6.38","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1988","1988","%","2.08","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1988","1988","ha/cap","0.3307","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1989","1989","1000 ha","2270","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1989","1989","%","6.4","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1989","1989","%","2.1","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1989","1989","ha/cap","0.3267","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1990","1990","1000 ha","2255","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1990","1990","%","6.36","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1990","1990","%","2.08","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1990","1990","ha/cap","0.3178","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1991","1991","1000 ha","2296","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1991","1991","%","6.41","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1991","1991","%","2.12","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1991","1991","ha/cap","0.3169","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1992","1992","1000 ha","2331","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1992","1992","%","6.51","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1992","1992","%","2.15","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1992","1992","ha/cap","0.3152","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1993","1993","1000 ha","2378","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1993","1993","%","6.57","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1993","1993","%","2.2","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1993","1993","ha/cap","0.3152","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1994","1994","1000 ha","2516","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1994","1994","%","6.92","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1994","1994","%","2.32","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1994","1994","ha/cap","0.327","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1995","1995","1000 ha","2765","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1995","1995","%","7.55","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1995","1995","%","2.55","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1995","1995","ha/cap","0.3526","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1996","1996","1000 ha","2853","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1996","1996","%","7.78","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1996","1996","%","2.63","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1996","1996","ha/cap","0.3571","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1997","1997","1000 ha","3043","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1997","1997","%","8.25","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1997","1997","%","2.81","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1997","1997","ha/cap","0.3739","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1998","1998","1000 ha","3151","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1998","1998","%","8.52","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1998","1998","%","2.91","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1998","1998","ha/cap","0.3802","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","1999","1999","1000 ha","3238","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","1999","1999","%","8.74","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","1999","1999","%","2.99","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","1999","1999","ha/cap","0.3837","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","2000","2000","1000 ha","3312","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","2000","2000","%","8.92","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","2000","2000","%","3.06","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","2000","2000","ha/cap","0.3854","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","2001","2001","1000 ha","3325","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","2001","2001","%","8.95","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7209","Share in Land area","6620","Cropland","2001","2001","%","3.07","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7277","Area per capita","6620","Cropland","2001","2001","ha/cap","0.3802","E","Estimated value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","2002","2002","1000 ha","3480","I","Imputed value",""
"RL","Land Use","068","Bolivia (Plurinational State of)","7208","Share in Agricultural land","6620","Cropland","2002","2002","%","9.33","E","Estimated value",""
